receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
81.15,23.99,0.29,0.26,0.03,313.62,111.08,3.55688065585564,78.8,26.66,1.31,1.55,0.14,122.26,108.25,1,1,-6.150000000000006,10,35,12.150000000000006
60.78,30.0,3.55,1.68,0.36,109.98,241.74,3.422002337813342,62.83,27.26,4.62,2.54,0.48,348.22,293.78,0,0,-8.219999999999999,10,41,10.219999999999999
86.8,22.79,3.35,4.38,0.32,284.33,312.2,1.3293607486307062,85.86,21.85,1.22,6.16,0.09,65.56,8.74,9,11,-5.799999999999997,1,29,16.799999999999997
91.66,23.64,0.83,1.08,0.08,346.53,22.82,2.535271188650241,89.46,24.9,2.59,1.58,0.27,100.71,111.89,3,0,-6.659999999999997,10,25,20.659999999999997
59.43,24.68,3.64,1.77,0.37,259.64,260.79,3.0313363389765917,59.52,21.65,4.04,1.31,0.42,337.39,316.9,9,7,-5.43,3,44,17.43
60.73,23.82,1.3,0.43,0.13,344.1,299.28,3.2318570512941935,58.41,26.07,3.23,2.86,0.34,110.28,155.81,11,11,-8.729999999999997,20,42,20.729999999999997
47.03,29.04,0.94,2.15,0.1,223.65,146.73,3.3020751051422184,44.49,31.15,3.06,2.93,0.31,167.55,117.48,2,0,-7.030000000000001,8,30,14.030000000000001
45.39,23.34,0.22,0.73,0.02,328.12,328.0,2.8675076285861913,43.9,25.79,2.91,2.08,0.3,101.08,133.79,8,11,-7.390000000000001,6,28,14.39
90.55,23.76,0.35,2.81,0.05,339.68,30.1,2.3205387305537446,90.5,26.08,3.55,3.82,0.36,144.69,124.21,3,0,-5.549999999999997,10,25,16.549999999999997
83.25,29.28,0.92,0.86,0.1,273.05,128.16,3.5197301032891697,79.92,30.42,1.23,2.93,0.13,109.63,84.21,1,7,-6.25,10,33,25.25
23.84,25.61,0.55,1.29,0.05,111.61,99.99,4.236153915995028,25.65,29.44,4.39,3.3,0.43,241.51,207.6,11,7,-6.16,10,20,26.16
83.14,29.47,1.79,1.81,0.19,247.91,93.64,2.8629530209208807,81.8,26.94,3.64,4.23,0.37,344.65,45.49,0,0,-9.14,12,36,12.14
99.9,30.81,1.65,1.84,0.17,56.04,308.23,2.651490147068242,101.38,33.01,6.36,0.86,0.63,167.03,237.95,0,7,-7.099999999999994,3,3,10.099999999999994
87.49,24.45,0.38,0.81,0.04,319.05,249.99,1.671705715728698,86.24,25.56,1.1,1.74,0.12,82.37,122.8,10,11,-6.489999999999995,6,29,18.489999999999995
67.0,29.95,0.87,0.74,0.09,263.07,220.43,5.973022685374636,62.11,33.38,0.41,1.97,0.05,150.36,292.19,11,11,-10.0,10,47,34.0
41.3,24.9,0.29,0.25,0.03,329.63,305.67,4.469317621292987,37.48,27.22,4.32,1.89,0.44,88.76,103.86,11,4,-8.299999999999997,10,23,20.299999999999997
77.28,25.26,1.03,1.82,0.11,280.11,90.69,3.037120346644175,74.49,26.46,5.71,2.78,0.56,123.68,106.18,0,1,-7.280000000000001,10,40,16.28
37.54,24.25,0.32,0.73,0.04,105.36,294.54,2.746142749385033,38.91,26.63,2.5,3.08,0.26,214.02,216.2,0,2,-5.460000000000001,10,33,19.46
76.55,27.25,1.71,1.44,0.18,227.3,182.34,4.469955257046758,73.09,24.42,3.47,2.66,0.36,46.65,82.85,3,11,-10.549999999999997,9,44,17.549999999999997
45.62,28.83,1.12,1.31,0.12,254.55,192.49,1.5171684151734741,44.29,28.1,1.99,4.64,0.19,88.37,34.56,7,11,-9.619999999999997,10,26,22.619999999999997
23.34,28.44,0.67,1.3,0.08,86.47,298.55,3.151586901863883,26.49,28.54,2.09,2.47,0.22,289.65,279.22,0,0,-8.66,10,22,19.66
36.99,29.19,0.46,0.58,0.04,126.25,166.12,2.648867682614593,38.25,26.86,3.1,2.7,0.31,313.3,354.29,6,4,-6.009999999999998,10,33,17.009999999999998
90.52,30.86,0.91,0.22,0.08,342.49,342.86,2.3336237914453997,92.19,29.23,3.97,6.09,0.4,336.34,7.64,8,11,-7.519999999999996,7,27,15.519999999999996
82.16,29.33,1.75,1.52,0.18,227.37,234.76,2.697424697744127,80.16,27.52,3.04,1.23,0.3,73.51,23.32,10,11,-7.159999999999997,10,35,20.159999999999997
65.91,24.02,0.54,1.38,0.06,248.68,115.79,3.3725064862799004,64.94,20.79,5.32,1.88,0.54,50.14,53.06,1,7,-7.909999999999997,6,48,14.909999999999997
56.62,33.02,5.47,1.0,0.55,320.57,332.05,5.536153899594917,54.49,27.91,1.49,0.58,0.16,331.25,318.83,5,11,-5.619999999999997,10,41,13.619999999999997
72.68,7.48,6.58,1.84,0.67,120.49,165.44,4.949828279849714,76.2,10.96,5.84,1.42,0.61,209.0,182.52,4,0,-7.319999999999993,10,30,37.31999999999999
57.92,24.86,1.32,1.36,0.14,79.64,314.18,4.936253640160725,61.13,28.61,4.72,2.25,0.48,221.71,254.03,0,0,-7.079999999999998,25,45,24.08
93.36,30.26,0.66,1.0,0.07,306.52,50.71,3.090129447126771,91.19,32.46,3.09,1.12,0.32,157.89,91.42,1,0,-7.359999999999999,11,24,13.36
69.55,29.53,0.72,1.16,0.07,246.04,159.76,2.1272047386182638,69.82,27.42,5.76,1.85,0.59,355.76,43.09,4,11,-6.549999999999997,10,47,19.549999999999997
54.25,50.91,0.92,1.21,0.1,253.09,305.72,0.7877182237323184,54.94,51.29,1.33,2.15,0.13,177.65,261.48,6,7,-1.25,13,43,23.25
25.93,26.17,2.04,1.16,0.2,98.21,71.4,3.3000151514803693,25.94,22.87,1.5,1.22,0.15,26.54,281.59,7,11,-6.07,8,22,10.07
28.13,30.45,0.6,1.03,0.06,60.78,342.05,4.242228188110582,29.36,34.51,3.15,4.2,0.33,251.77,252.0,3,11,-7.870000000000001,4,26,14.870000000000001
42.83,27.95,1.3,2.47,0.14,59.13,101.1,2.1537177159507266,44.92,28.47,3.57,1.09,0.36,265.4,237.65,8,7,-7.170000000000002,3,40,39.17
84.33,20.82,4.28,0.83,0.42,174.0,185.53,4.824209779849958,89.02,21.95,3.12,1.49,0.34,210.07,195.59,4,0,-5.670000000000002,2,20,9.670000000000002
94.05,26.63,0.72,1.01,0.07,293.24,30.83,2.5188290930509707,91.56,27.01,2.68,0.87,0.27,119.54,57.62,2,0,-8.049999999999997,11,24,17.049999999999997
72.11,24.4,0.94,2.25,0.09,321.4,280.26,1.450551619212501,73.56,24.44,4.94,3.13,0.52,155.82,168.79,9,7,-7.109999999999999,10,45,16.11
63.49,24.27,0.73,1.86,0.08,231.66,58.42,1.8031361568112358,62.81,22.6,5.05,3.79,0.52,36.08,58.58,0,0,-7.490000000000002,1,46,39.49
39.24,30.58,0.65,1.97,0.07,103.82,321.54,3.847661627534307,42.73,28.96,3.76,0.97,0.37,313.43,281.62,1,8,-7.759999999999998,12,37,17.759999999999998
48.65,29.78,0.23,1.89,0.02,122.28,162.39,3.617084461275404,50.48,32.9,3.04,2.82,0.31,181.81,242.58,8,0,-8.350000000000001,2,47,12.350000000000001
108.93,29.43,0.74,1.51,0.08,253.77,116.77,3.7886805090954816,105.18,29.97,3.17,2.68,0.33,121.98,47.9,0,8,-6.930000000000007,10,8,10.930000000000007
105.87,23.61,1.47,1.74,0.16,227.05,98.23,4.369805487661895,103.61,19.87,3.86,3.1,0.39,6.79,64.92,0,1,-7.8700000000000045,6,12,13.870000000000005
83.17,23.5,0.49,0.76,0.04,302.0,300.8,2.473155878629566,81.54,21.64,3.15,1.59,0.32,1.02,28.34,11,8,-8.170000000000002,10,35,19.17
39.01,30.08,0.32,1.57,0.02,123.26,131.39,2.4751767613647297,41.48,29.92,3.96,0.33,0.43,268.01,280.53,9,7,-7.990000000000002,10,37,11.990000000000002
43.84,23.97,0.65,1.5,0.07,127.85,217.42,3.2255542159449067,46.83,22.76,3.4,1.3,0.36,297.54,294.36,1,0,-8.159999999999997,16,42,19.159999999999997
53.6,24.3,0.59,1.13,0.05,92.36,239.13,2.437314095474769,54.69,26.48,3.2,3.76,0.33,152.0,204.79,0,0,-8.399999999999999,3,48,17.4
63.89,30.42,1.66,0.53,0.16,121.35,92.39,1.5247294842036727,63.77,31.94,1.84,1.97,0.19,205.71,239.32,0,0,-7.109999999999999,10,39,37.11
30.33,29.85,0.33,1.26,0.03,184.85,152.38,2.358007633575428,31.74,31.74,3.69,1.83,0.38,187.81,214.57,9,11,-8.670000000000002,10,29,12.670000000000002
106.69,27.57,0.43,0.81,0.04,328.78,349.19,2.520039682227241,104.34,26.66,1.34,2.2,0.13,102.69,20.39,6,11,-7.689999999999998,10,11,15.689999999999998
77.38,25.17,1.51,0.77,0.16,39.61,7.43,3.348865479531829,74.2,26.22,1.93,2.62,0.2,118.3,172.95,5,0,-6.3799999999999955,11,39,12.379999999999995
73.72,26.81,0.56,0.83,0.07,292.68,136.41,2.5247970215445075,71.27,27.42,6.28,3.71,0.64,80.47,96.09,1,0,-8.719999999999999,7,45,21.72
59.87,30.25,0.86,1.53,0.09,303.79,310.11,2.147673159491451,58.25,28.84,1.88,1.74,0.19,113.93,59.17,11,11,-7.869999999999997,10,42,35.87
72.18,27.42,0.49,1.0,0.05,343.03,278.93,2.7989462302802535,69.47,28.12,3.93,1.62,0.42,122.43,132.55,11,11,-8.180000000000007,10,46,14.180000000000007
67.4,28.57,0.9,0.62,0.09,183.95,221.06,3.7099460912525406,65.54,31.78,3.13,2.04,0.33,130.28,96.9,9,11,-9.400000000000006,4,48,36.400000000000006
28.42,27.58,1.08,1.54,0.11,79.51,332.17,4.813834230631541,32.83,25.65,4.19,2.24,0.41,302.66,313.08,3,0,-7.579999999999998,9,26,15.579999999999998
8.17,30.4,0.6,1.51,0.06,94.57,331.28,3.9247420297390248,12.07,29.96,2.92,2.04,0.3,306.27,311.95,2,0,-6.83,10,5,10.83
11.57,18.29,5.77,2.01,0.58,136.39,147.18,4.90846208093737,13.46,22.82,5.82,1.99,0.58,127.57,146.1,4,4,-7.43,6,9,35.43
38.42,24.38,0.56,1.34,0.05,66.07,32.03,3.103159680068041,38.28,21.28,4.27,2.92,0.46,18.97,314.24,7,9,-8.579999999999998,10,37,34.58
64.85,29.19,0.2,0.66,0.02,151.21,208.33,3.4979422522391648,66.35,32.35,3.42,1.45,0.36,251.45,185.62,2,0,-8.150000000000006,10,37,19.150000000000006
101.21,30.11,0.9,1.02,0.07,306.66,287.35,1.3888484438555562,101.61,28.78,3.49,2.65,0.35,231.09,22.64,10,9,-9.209999999999994,6,18,53.209999999999994
37.67,24.2,0.35,0.98,0.03,317.18,331.4,2.8431320757221252,35.7,22.15,2.63,1.68,0.27,296.15,90.55,6,5,-7.670000000000002,10,20,16.67
32.67,30.79,0.97,1.98,0.1,27.97,336.62,4.262264656259625,36.29,33.04,2.94,2.08,0.3,305.35,250.4,3,3,-8.329999999999998,3,31,15.329999999999998
78.77,30.11,0.69,0.94,0.07,89.8,302.66,3.203014205400916,81.9,29.43,3.51,0.67,0.37,247.51,291.99,0,0,-7.230000000000004,9,24,25.230000000000004
60.95,31.03,0.79,0.77,0.08,12.88,14.39,3.8658763560155394,63.54,28.16,3.15,1.11,0.32,308.34,308.02,4,1,-8.049999999999997,7,41,12.049999999999997
48.87,29.55,0.57,0.59,0.06,88.86,131.03,3.283428086619228,52.15,29.7,2.04,2.64,0.22,213.32,234.38,11,11,-10.130000000000003,17,49,21.130000000000003
61.24,26.99,1.98,0.93,0.2,36.76,5.41,3.2780024405115964,63.21,24.37,1.61,2.05,0.17,230.52,295.86,5,0,-8.759999999999998,6,40,16.759999999999998
28.46,30.11,0.75,1.74,0.08,77.65,331.38,3.9004102348342795,31.0,27.15,2.57,1.93,0.26,256.31,293.63,3,0,-6.539999999999999,10,25,11.54
35.61,29.14,0.94,0.63,0.09,173.9,148.98,3.5512392203285876,36.08,25.62,1.36,2.59,0.13,357.8,56.16,7,11,-6.390000000000001,15,32,10.39
43.69,24.25,1.22,0.32,0.12,71.45,23.51,2.2232408776378674,43.81,22.03,3.57,1.52,0.37,48.94,16.98,7,11,-7.310000000000002,6,41,29.310000000000002
98.03,27.58,1.36,1.12,0.13,98.02,43.0,2.7874181602335897,97.64,30.34,1.18,3.68,0.12,182.41,192.22,9,5,-7.969999999999999,4,4,11.969999999999999
94.36,29.9,0.76,1.39,0.09,323.55,67.52,2.211990054227194,92.21,29.38,3.46,0.99,0.35,73.08,64.06,1,0,-7.359999999999999,10,23,11.36
89.63,22.54,1.81,1.0,0.18,261.06,193.34,3.050147537415199,89.66,25.59,3.01,1.93,0.3,215.54,133.64,6,0,-8.629999999999995,22,29,20.629999999999995
80.45,21.87,2.54,0.65,0.25,252.77,217.0,1.6857342613828556,81.01,23.46,2.61,1.3,0.27,239.09,181.56,7,4,-7.450000000000003,10,37,12.450000000000003
79.49,31.74,3.08,0.19,0.3,241.38,329.99,2.4735804009572786,78.34,29.55,0.52,2.94,0.05,283.96,313.07,6,0,-8.489999999999995,8,39,13.489999999999995
18.47,23.96,0.94,1.94,0.1,119.61,303.48,3.5816895454519795,20.53,26.89,1.66,3.14,0.18,218.78,235.44,0,7,-6.530000000000001,10,15,11.530000000000001
22.76,30.54,1.19,1.13,0.11,108.71,27.03,1.5915401345866211,22.15,29.07,5.24,4.19,0.53,79.82,0.85,7,0,-7.239999999999998,5,20,28.24
29.54,29.47,0.62,1.36,0.07,157.78,255.98,3.0426633070387523,31.07,26.84,4.23,1.1,0.43,304.39,270.56,1,6,-6.460000000000001,10,26,13.46
26.74,29.51,0.62,1.4,0.05,284.06,231.96,2.48847342762586,26.12,31.92,3.64,2.62,0.37,126.13,167.64,10,11,-6.739999999999998,8,10,16.74
85.99,23.59,1.09,2.09,0.11,252.9,63.52,1.9948182874637996,84.46,22.31,5.14,2.49,0.53,44.29,55.89,0,6,-8.989999999999995,8,33,17.989999999999995
64.57,29.92,2.41,4.32,0.22,7.77,8.91,1.0911003620199218,64.24,28.88,5.26,4.33,0.54,17.06,24.56,3,0,-7.569999999999993,10,47,11.569999999999993
59.94,29.28,0.6,1.14,0.05,301.09,246.15,3.2393209164885137,58.58,32.22,1.5,4.19,0.15,266.48,210.03,10,11,-6.939999999999998,6,43,13.939999999999998
56.03,30.64,2.63,0.76,0.27,310.0,46.98,4.514532090925926,52.96,33.95,4.41,1.76,0.45,157.76,102.23,0,0,-10.030000000000001,10,36,23.03
37.74,34.34,5.3,0.98,0.53,320.78,338.74,3.6397939502120207,37.14,30.75,2.9,0.88,0.29,101.37,16.47,4,0,-4.740000000000002,10,23,13.740000000000002
29.56,30.14,0.73,1.36,0.07,331.27,312.82,2.326972281742952,29.74,32.46,3.79,3.79,0.39,207.16,138.41,8,5,-5.559999999999999,1,14,19.56
94.75,15.29,6.57,2.23,0.66,315.52,186.04,2.714129694764052,92.11,15.92,8.17,1.02,0.82,121.74,145.99,1,11,-6.75,10,22,21.75
58.58,36.35,7.51,1.58,0.76,348.47,327.75,3.7868324494226027,59.03,32.59,6.69,2.65,0.66,321.13,317.3,5,11,-7.579999999999998,3,41,15.579999999999998
38.65,26.66,0.44,1.05,0.05,4.63,20.61,2.828780656042455,37.49,29.24,2.87,2.31,0.28,100.99,166.65,3,0,-6.649999999999999,9,22,14.649999999999999
33.26,29.76,1.05,1.29,0.1,277.19,133.87,3.4253175035316046,30.74,32.08,3.63,0.98,0.37,113.68,137.69,0,7,-8.259999999999998,13,15,13.259999999999998
24.07,26.56,5.23,0.22,0.52,329.64,304.11,2.9102920815615754,25.94,28.79,0.41,2.28,0.09,23.47,309.93,5,11,-4.07,8,10,14.07
97.04,29.42,1.03,1.56,0.11,246.13,122.49,3.466366974225321,96.83,32.88,5.92,2.16,0.6,184.35,123.3,1,3,-6.040000000000006,10,19,15.040000000000006
42.19,25.61,3.69,1.53,0.36,329.82,314.78,2.6580067720004044,44.68,24.68,2.73,6.31,0.24,300.94,295.91,8,11,-5.189999999999998,10,27,23.189999999999998
21.72,32.22,0.88,1.57,0.08,229.33,154.96,2.729432175380073,19.79,34.15,4.01,2.37,0.41,139.67,84.48,4,8,-8.719999999999999,3,3,11.719999999999999
17.82,24.58,1.21,1.18,0.12,70.07,356.99,3.0608005488760637,17.75,27.64,2.53,3.78,0.26,207.41,240.1,5,11,-7.18,10,15,16.18
29.2,27.04,1.47,1.87,0.15,58.97,318.51,3.726499698108135,29.42,30.76,5.16,2.81,0.54,204.03,256.05,1,0,-6.800000000000001,10,26,21.8
18.45,22.88,0.87,0.77,0.09,97.56,75.37,2.8031767693101335,21.22,23.31,1.3,0.26,0.13,258.41,201.8,11,11,-5.550000000000001,10,14,56.55
68.23,29.31,0.64,1.48,0.07,193.77,165.58,3.673268299484802,68.96,25.71,4.89,3.08,0.51,313.68,54.16,5,0,-8.230000000000004,2,50,21.230000000000004
26.14,26.22,0.65,1.69,0.07,60.26,341.77,2.564566240127167,28.61,26.91,2.8,1.04,0.28,195.4,220.99,2,11,-8.86,10,25,13.86
32.42,29.41,0.83,2.2,0.09,178.2,255.07,2.6360007587252285,34.69,28.07,4.49,2.16,0.46,278.64,272.84,0,6,-7.579999999999998,5,30,11.579999999999998
35.02,19.82,5.6,3.15,0.56,158.55,186.88,6.558566916636587,41.4,21.34,2.03,4.85,0.19,242.38,208.52,2,0,-8.979999999999997,1,34,11.979999999999997
15.81,29.85,1.63,0.68,0.17,88.86,65.48,2.4052026941611375,18.06,29.0,2.46,0.31,0.27,265.8,277.52,10,11,-9.19,11,15,25.189999999999998
93.65,25.79,1.12,0.93,0.12,247.9,202.06,3.9881073205218565,89.7,26.34,3.26,0.68,0.32,22.25,124.0,8,9,-8.650000000000006,10,25,33.650000000000006
64.11,34.31,5.41,1.09,0.54,353.08,17.48,5.156141968565259,61.54,29.84,6.66,1.95,0.67,43.32,31.78,4,11,-7.109999999999999,7,47,11.11
24.18,30.27,0.63,2.47,0.07,115.62,273.17,3.883979917558792,27.36,28.04,4.0,1.6,0.4,323.54,298.66,0,1,-8.82,10,23,17.82
37.21,29.73,0.91,1.32,0.1,175.34,228.82,3.0200662244394536,40.23,29.71,4.81,2.75,0.49,278.16,233.73,1,1,-7.789999999999999,10,35,11.79
75.83,21.57,5.59,0.88,0.55,251.32,207.35,2.3517015116719184,74.9,23.73,4.65,3.35,0.45,184.84,199.79,4,0,-3.8299999999999983,9,38,28.83
51.07,30.15,0.3,0.73,0.03,131.33,118.36,3.206696119060865,53.77,31.88,2.62,1.32,0.28,276.01,303.2,10,11,-8.93,17,50,25.93
68.42,27.35,0.32,0.35,0.03,88.98,92.45,2.0299999999999976,68.42,29.38,3.27,1.36,0.34,221.57,236.74,0,1,-8.579999999999998,10,33,33.58
70.17,27.15,1.08,1.76,0.12,279.12,120.99,3.3914746055366543,66.78,27.05,5.26,1.01,0.53,75.43,67.12,1,0,-8.170000000000002,10,48,13.170000000000002
83.75,24.03,0.42,2.27,0.05,120.72,210.69,3.231253626690423,84.12,20.82,2.9,4.65,0.31,344.12,317.05,3,0,-7.25,7,19,26.25
70.65,25.54,1.11,0.1,0.11,251.78,198.17,4.5592323915326,66.44,27.29,2.49,1.92,0.25,76.16,133.59,6,3,-8.650000000000006,7,48,17.650000000000006
54.94,23.43,1.35,2.0,0.15,260.49,117.43,3.8738224017112604,51.26,22.22,4.56,1.26,0.47,76.01,46.98,0,0,-7.939999999999998,4,37,12.939999999999998
50.21,23.16,1.4,1.51,0.15,231.64,124.92,3.7559818955900206,47.28,20.81,2.46,2.78,0.26,81.34,41.66,0,0,-8.21,10,32,16.21
39.89,31.9,5.81,1.38,0.59,337.71,343.56,5.818676825533445,34.38,30.03,5.99,0.99,0.59,28.68,11.53,5,0,-8.89,10,21,14.89
29.29,30.89,0.5,1.22,0.05,75.09,27.76,1.7976929659983614,28.6,32.55,4.01,3.94,0.4,174.2,205.92,7,0,-8.71,10,28,37.71
78.61,24.06,0.2,2.11,0.03,96.68,320.76,4.128256290493604,80.02,27.94,3.82,1.32,0.39,157.18,275.71,2,0,-7.390000000000001,10,24,16.39
92.49,26.61,4.43,0.6,0.45,115.82,43.42,3.6452297595624854,91.15,23.22,4.39,2.92,0.43,47.85,43.67,6,1,-2.510000000000005,1,15,17.510000000000005
78.06,23.72,0.63,0.96,0.06,178.21,149.22,4.038378387422357,82.03,24.46,0.58,2.96,0.05,280.76,183.98,9,11,-6.939999999999998,11,25,14.939999999999998
26.35,26.27,1.22,0.41,0.12,86.29,27.24,3.7100539079641393,30.06,26.25,5.12,4.38,0.51,276.15,267.44,7,8,-9.649999999999999,10,26,22.65
47.33,34.14,6.36,1.71,0.64,33.82,9.16,1.774767590418534,47.2,32.37,5.1,3.88,0.52,320.95,347.49,4,11,-5.670000000000002,6,43,10.670000000000002
113.05,28.36,0.62,1.58,0.07,333.57,28.5,4.677232087463698,108.38,28.62,2.95,0.53,0.31,136.03,79.18,3,11,-7.049999999999997,10,4,14.049999999999997
108.37,29.86,0.37,0.36,0.03,355.12,291.99,2.287203532701014,108.65,27.59,5.35,2.03,0.53,75.5,50.13,10,11,-9.370000000000005,3,11,18.370000000000005
99.27,29.02,0.68,2.56,0.08,341.58,268.72,2.515432368401099,96.84,28.37,5.06,1.71,0.52,70.48,69.42,1,0,-9.269999999999996,10,20,77.27
100.11,23.18,2.36,2.28,0.22,314.2,313.46,1.332553938870768,100.8,24.32,2.67,5.65,0.27,224.5,178.66,10,11,-8.11,10,18,28.11
81.14,28.04,1.8,1.3,0.19,262.81,227.86,2.877012339215804,81.6,25.2,2.76,4.47,0.28,315.27,88.23,9,11,-9.14,10,38,29.14
32.03,29.47,0.28,0.8,0.02,315.33,263.04,3.3124160366717224,28.78,28.83,2.99,0.74,0.3,87.51,34.73,10,9,-9.030000000000001,10,13,22.03
103.52,27.65,0.55,0.86,0.05,331.5,288.84,2.0465825172711636,102.51,25.87,3.8,2.35,0.39,17.64,92.57,9,11,-7.519999999999996,7,14,30.519999999999996
100.13,29.69,0.17,2.74,0.03,238.58,76.78,2.9459803122220594,98.45,27.27,2.77,2.91,0.3,45.33,57.7,0,1,-7.1299999999999955,10,17,24.129999999999995
86.72,40.56,7.25,2.04,0.73,294.33,350.2,4.747725771356218,82.25,38.96,6.89,0.77,0.7,8.6,3.62,1,0,-10.719999999999999,10,34,18.72
67.75,28.17,0.97,1.86,0.11,358.93,70.07,3.3781651824622165,65.89,30.99,4.19,4.29,0.42,135.74,159.47,0,5,-7.75,4,50,10.75
62.26,29.79,0.43,1.85,0.03,259.51,232.66,3.8930193937354103,60.26,33.13,3.69,2.32,0.36,169.81,126.43,10,11,-8.259999999999998,9,44,29.259999999999998
41.41,28.82,0.73,0.94,0.07,211.15,229.42,2.69551479313321,38.74,28.45,2.67,3.77,0.28,292.16,99.5,11,11,-8.409999999999997,10,23,31.409999999999997
30.43,30.17,1.44,0.39,0.14,103.47,34.17,3.612215386712152,30.03,26.58,3.91,3.37,0.4,97.26,252.11,6,3,-7.57,9,28,31.57
52.54,30.39,1.1,2.04,0.11,82.61,52.49,2.05642894358157,53.74,28.72,3.85,3.4,0.38,4.82,319.52,9,6,-9.46,10,48,42.46
86.84,30.32,0.66,0.34,0.06,88.72,39.88,2.670168534006792,88.07,27.95,3.93,0.9,0.41,346.71,349.74,7,5,-8.159999999999997,10,15,21.159999999999997
72.6,23.93,0.83,2.01,0.09,243.4,81.55,2.8945638704302206,71.76,21.16,5.66,3.59,0.57,43.54,36.61,0,1,-7.599999999999994,5,45,14.599999999999994
71.95,23.54,3.88,1.17,0.39,232.4,93.45,2.469412885687614,69.77,22.38,6.85,1.51,0.69,51.9,82.67,0,0,-8.950000000000003,15,47,13.950000000000003
65.61,24.25,0.58,2.13,0.06,331.92,339.72,2.9821133445930603,64.8,21.38,3.0,2.75,0.31,30.44,50.5,7,0,-7.609999999999999,10,48,21.61
86.61,29.89,0.5,1.7,0.06,299.47,57.57,3.072360655912649,83.86,31.26,3.44,1.66,0.35,140.14,183.36,0,0,-8.61,3,32,21.61
59.28,29.17,0.75,1.72,0.08,157.25,143.71,4.5436989336882805,61.32,25.11,4.71,2.79,0.47,348.13,286.56,8,0,-7.719999999999999,4,43,10.719999999999999
75.83,27.03,0.36,1.71,0.04,134.05,285.94,2.6631184727683497,78.34,26.14,3.46,1.35,0.36,316.92,282.5,0,6,-6.170000000000002,10,28,22.17
27.65,23.91,0.42,1.42,0.05,97.35,97.56,1.868154169226939,28.33,25.65,2.25,1.36,0.22,209.38,178.28,10,6,-7.350000000000001,1,25,21.35
42.76,30.56,0.07,2.89,0.02,183.25,210.24,3.636069306270172,44.77,33.59,1.86,1.87,0.19,320.19,285.54,4,0,-6.240000000000002,10,39,24.240000000000002
63.45,16.65,6.62,2.02,0.67,123.22,146.4,8.9524130825158,66.29,25.14,5.81,0.99,0.59,169.67,157.03,5,1,-6.549999999999997,7,40,28.549999999999997
84.67,24.65,1.35,3.27,0.13,142.7,358.32,2.8067953256338427,86.22,22.31,3.56,2.56,0.37,34.88,301.18,4,11,-7.329999999999998,10,18,23.33
91.99,32.12,0.28,2.21,0.02,312.53,255.17,1.8402445489662487,90.91,30.63,2.69,2.65,0.28,47.01,45.13,10,6,-5.989999999999995,9,24,18.989999999999995
72.44,22.13,2.04,0.37,0.21,260.99,178.89,3.2401388859121405,69.2,22.1,5.04,0.63,0.52,116.28,104.94,3,0,-8.439999999999998,1,46,30.439999999999998
34.86,23.43,0.94,2.91,0.11,280.29,98.78,2.9978659076082774,33.3,25.99,5.2,4.25,0.54,132.26,87.47,0,0,-7.859999999999999,10,17,24.86
51.49,29.18,0.84,2.59,0.08,354.58,208.15,1.6459647626847915,51.35,30.82,2.66,1.69,0.28,138.85,117.89,7,11,-7.490000000000002,10,34,12.490000000000002
45.13,29.26,1.86,1.05,0.19,358.93,267.0,1.8948878594787553,46.98,28.85,5.15,3.61,0.52,164.61,172.17,0,0,-6.130000000000003,5,29,23.130000000000003
60.84,24.2,1.11,0.68,0.11,45.52,26.72,3.40649379861464,63.95,22.81,1.7,2.95,0.18,270.34,268.48,6,11,-8.159999999999997,9,41,21.159999999999997
86.6,30.23,1.44,1.76,0.15,197.01,123.51,3.354832335601881,84.42,27.68,3.38,3.53,0.36,355.38,68.39,0,7,-8.599999999999994,2,32,14.599999999999994
79.44,23.45,0.96,1.13,0.09,287.94,264.74,2.7537792213610732,79.87,20.73,1.78,4.1,0.18,26.86,47.43,9,9,-7.439999999999998,10,38,17.439999999999998
56.67,29.37,1.88,1.44,0.19,287.69,118.01,2.525391058826339,54.47,28.13,4.63,0.9,0.47,32.59,114.19,0,9,-6.670000000000002,10,40,12.670000000000002
30.66,32.29,1.03,3.71,0.09,124.88,32.43,3.6347352035602265,32.59,29.21,3.42,2.01,0.36,309.47,301.5,7,11,-7.34,7,28,19.34
67.97,22.92,1.78,2.21,0.18,349.96,246.81,1.799222054111165,66.33,23.66,3.14,1.0,0.31,73.55,93.81,9,10,-8.969999999999999,9,49,12.969999999999999
33.63,10.45,7.07,1.14,0.71,152.75,158.08,3.3375440072005045,35.99,12.81,7.36,0.81,0.75,183.63,162.76,3,0,-2.3699999999999974,10,26,15.369999999999997
47.13,24.54,0.76,1.72,0.08,68.8,327.45,4.016764867402618,50.01,27.34,1.96,2.55,0.2,234.32,235.37,2,11,-6.869999999999997,5,44,23.869999999999997
71.73,22.5,1.73,1.38,0.18,161.32,202.31,3.1496825236839356,74.76,21.64,3.58,2.49,0.37,265.69,286.06,3,0,-7.269999999999996,2,31,14.269999999999996
82.42,31.35,0.74,1.32,0.08,325.84,313.54,4.365707273741566,82.05,27.0,0.85,1.31,0.09,267.91,12.29,9,5,-7.420000000000002,6,35,12.420000000000002
