receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
26.47,13.93,3.42,3.32,0.36,151.24,230.67,1.7438463235044532,28.08,13.26,4.84,2.48,0.49,172.05,194.99,2,0,5.0,21,21,0
71.48,23.03,3.18,1.62,0.31,28.33,171.73,4.3026503460076775,72.5,27.21,5.02,3.44,0.5,61.38,73.17,2,0,-3.0,10,42,10
39.21,9.82,3.4,4.31,0.34,10.52,325.15,4.971780365221293,34.52,8.17,2.72,4.89,0.29,29.14,298.08,11,11,6.0,9,34,7
67.24,39.71,1.3,5.31,0.11,235.21,305.43,3.051966579109291,70.15,40.63,2.43,6.54,0.22,246.04,225.5,5,7,11.0,20,42,0
29.29,38.78,6.38,0.25,0.64,286.77,28.04,6.676900478515461,28.1,32.21,5.15,2.67,0.52,246.61,276.06,2,0,-1.0,10,22,7
74.88,13.94,5.49,5.3,0.54,2.53,279.18,3.5544901181463517,78.26,12.84,4.28,2.09,0.44,81.33,211.03,3,3,14.0,11,27,2
70.15,11.42,1.47,1.56,0.15,1.64,122.68,7.245529656277726,72.54,18.26,3.42,2.29,0.34,64.88,57.86,0,0,-5.0,8,45,20
76.03,40.98,1.63,1.64,0.16,179.95,304.53,9.555030088911288,85.34,38.83,2.17,1.08,0.23,298.54,315.47,0,0,-3.0,17,31,12
38.11,35.07,2.91,3.56,0.27,237.13,311.86,2.1062288574606525,40.1,35.76,2.93,1.12,0.3,259.34,342.9,0,1,-3.0,10,31,3
22.91,34.49,2.92,5.63,0.31,189.43,272.46,3.8367825062153322,19.11,35.02,0.35,4.51,0.04,29.16,147.84,1,0,7.0,5,19,0
51.75,38.49,6.26,5.09,0.63,185.87,117.2,2.257631502260723,53.63,39.74,3.55,4.12,0.35,201.04,123.21,4,2,15.0,10,32,0
71.14,14.54,8.37,2.52,0.83,62.75,90.58,2.1875328568961003,69.16,13.61,4.21,2.75,0.4,9.08,96.5,0,1,33.0,10,47,12
103.04,12.01,5.78,2.03,0.58,209.33,164.4,5.2810983706043535,108.06,13.65,2.98,1.21,0.29,237.53,165.78,1,8,2.0,8,8,6
65.01,14.08,6.41,1.92,0.64,1.05,260.78,4.857211133973895,69.67,12.71,3.76,3.96,0.35,36.63,269.68,2,1,15.0,8,38,7
75.0,37.54,0.98,2.41,0.11,103.48,308.37,2.4438698819699876,75.26,39.97,1.62,5.37,0.17,129.85,271.81,4,3,5.0,4,31,0
63.57,24.76,3.63,4.78,0.36,67.5,209.56,2.5467822835884464,61.38,26.06,3.78,4.63,0.36,114.84,161.34,3,0,5.0,4,42,1
27.61,45.19,3.52,5.72,0.38,157.41,50.27,1.5069505632236215,28.64,44.09,5.42,3.44,0.57,359.5,55.25,2,0,6.0,7,12,0
84.07,37.18,4.78,3.7,0.48,182.05,85.97,8.966392808705171,77.68,30.89,3.33,2.78,0.36,284.73,259.83,0,0,4.0,10,26,2
78.06,6.61,2.53,5.55,0.28,16.8,223.74,2.7604528613979267,75.31,6.85,2.66,4.39,0.28,0.28,245.78,1,0,5.0,10,25,0
78.1,37.24,8.38,1.04,0.84,38.34,350.75,1.9220041623263924,76.95,35.7,7.61,1.87,0.75,6.29,353.57,2,11,4.0,5,30,0
58.17,9.2,7.35,3.66,0.75,96.9,101.68,1.5929846201391897,59.57,9.96,6.43,1.48,0.64,158.93,109.12,1,0,19.0,7,33,1
44.71,33.79,6.68,5.02,0.67,194.27,247.13,3.56033706269505,47.77,31.97,2.48,1.91,0.25,96.75,286.12,5,2,15.0,7,44,13
15.02,37.9,6.98,2.06,0.7,239.85,325.1,11.985499572399974,8.71,27.71,6.81,2.56,0.66,175.75,357.9,0,0,2.0,2,2,0
41.31,16.39,5.19,3.88,0.53,47.14,62.78,5.864094132941593,35.71,14.65,1.22,2.71,0.13,329.86,129.86,3,0,16.0,16,19,10
39.71,23.97,8.11,3.16,0.81,170.35,141.94,1.2490796611905917,38.5,24.28,6.89,3.05,0.68,149.46,133.82,2,0,21.0,10,15,3
95.76,30.58,6.5,1.25,0.65,165.54,221.1,5.090952759552963,100.69,29.31,2.02,1.06,0.2,24.93,340.04,3,2,9.0,10,9,17
60.26,40.69,5.36,5.02,0.53,26.75,333.91,5.039295585694488,55.34,41.78,2.29,4.25,0.22,113.06,337.25,2,0,4.0,10,46,1
40.36,31.7,3.48,2.52,0.36,202.29,86.09,6.726261963379066,36.87,25.95,2.9,1.64,0.29,267.44,306.39,0,0,3.0,10,30,11
32.48,14.17,4.03,4.1,0.42,258.37,177.64,7.2813460294096695,25.2,14.03,1.06,2.64,0.1,298.49,57.04,3,8,13.0,10,11,2
51.1,27.56,3.59,3.73,0.38,278.84,51.2,5.682226676224739,46.19,30.42,1.49,1.06,0.13,261.95,356.96,3,2,13.0,5,30,5
82.17,13.63,7.43,2.35,0.74,148.31,204.97,3.5582720525558416,84.99,15.8,5.64,1.99,0.56,136.16,188.21,1,0,14.0,10,18,0
59.26,38.9,4.45,4.37,0.44,45.41,332.89,4.320289342162166,59.21,34.58,2.25,4.65,0.21,67.89,17.74,2,0,3.0,10,48,1
45.94,14.4,6.61,4.92,0.66,135.81,197.44,4.434974633523849,41.51,14.19,4.6,4.51,0.46,150.8,178.59,1,0,2.0,9,40,3
39.17,3.12,6.87,2.52,0.69,318.55,239.52,0.858428797280241,39.05,3.97,6.61,2.92,0.66,206.38,239.72,1,0,13.0,4,35,0
94.26,20.9,6.67,3.09,0.66,53.34,81.4,2.8129877354869497,95.51,18.38,2.3,5.77,0.22,349.21,99.97,5,3,10.0,8,20,8
89.07,42.9,6.57,3.19,0.65,82.15,352.01,2.8401760508813534,86.32,42.19,5.78,1.88,0.58,48.01,358.24,0,0,2.0,10,19,1
76.92,27.75,8.5,3.58,0.85,0.71,324.25,1.989572818471341,77.92,26.03,8.28,2.13,0.82,337.16,328.22,2,3,15.0,6,23,20
40.72,38.97,3.78,5.35,0.36,192.13,240.15,2.2458851261807715,39.66,40.95,3.22,4.78,0.33,103.41,292.61,4,4,13.0,7,39,9
22.72,39.36,2.37,1.22,0.23,169.96,155.47,3.1907522623983184,19.92,40.89,1.76,2.65,0.17,164.79,82.54,8,11,-2.0,11,11,8
11.72,14.5,1.39,6.09,0.15,45.48,279.69,2.106466235191061,9.66,14.94,5.66,0.22,0.57,106.4,222.63,7,3,4.0,5,5,1
36.12,14.09,6.4,4.1,0.64,80.02,181.51,4.836992867474586,39.93,17.07,6.06,2.53,0.59,205.59,184.35,1,11,0.0,10,25,5
36.92,37.88,3.66,2.88,0.37,309.68,0.75,8.238604250721115,38.37,29.77,1.36,2.25,0.14,178.6,327.78,1,0,-1.0,5,30,7
58.21,40.53,7.98,3.44,0.8,71.01,57.9,1.0217631819555872,58.27,39.51,6.99,3.45,0.69,34.34,55.65,0,0,21.0,3,43,5
65.06,15.09,6.46,4.57,0.64,30.11,328.33,4.662359917466684,69.66,14.33,4.16,2.18,0.42,1.68,234.1,7,3,12.0,10,35,3
59.62,31.74,5.46,3.15,0.54,147.02,214.97,7.591692828348626,65.99,27.61,0.99,2.54,0.1,110.85,92.38,7,11,4.0,12,48,2
50.49,24.35,6.28,4.36,0.62,59.15,330.77,2.648037008804827,52.09,22.24,5.81,2.9,0.57,327.48,323.39,3,0,6.0,6,46,2
57.69,20.44,5.18,1.64,0.52,64.51,198.75,7.509760315749098,62.76,25.98,1.12,4.9,0.12,41.67,96.06,2,0,2.0,20,48,9
32.64,39.77,6.18,5.09,0.62,168.42,225.99,4.607168327725827,36.72,37.63,2.05,3.75,0.21,106.18,322.62,5,5,16.0,9,37,1
53.86,43.49,6.67,4.55,0.67,193.36,143.96,4.7037963391286395,57.1,46.9,6.54,4.2,0.65,153.29,124.55,8,11,20.0,10,25,7
37.76,10.51,3.26,2.79,0.32,5.14,350.24,10.260000000000005,48.02,10.51,0.15,2.6,0.02,285.22,3.58,10,11,-2.0,5,30,9
77.76,33.68,6.59,4.21,0.65,307.37,37.34,4.523991600345865,80.32,29.95,3.79,5.83,0.37,319.97,69.91,0,0,20.0,4,46,7
91.32,42.63,4.56,2.6,0.45,192.77,203.66,3.1057688259109093,94.25,43.66,5.49,2.38,0.54,231.12,242.78,10,11,-2.0,9,18,1
78.32,11.42,7.02,2.97,0.7,350.04,314.26,3.3666749174816406,80.08,14.29,4.35,0.54,0.44,91.84,181.13,9,11,11.0,10,25,13
62.07,10.5,1.07,1.87,0.1,315.46,29.87,7.092820313528325,54.98,10.3,4.03,2.04,0.39,65.06,68.37,9,3,0.0,10,49,1
63.34,17.83,5.45,5.18,0.53,342.38,62.57,4.606918709940522,60.65,21.57,3.27,0.33,0.33,296.56,227.28,6,5,3.0,7,46,3
69.02,15.99,6.06,1.65,0.6,76.24,181.03,4.4637428241331305,69.93,20.36,6.39,2.2,0.64,304.13,307.0,1,0,-4.0,8,35,2
85.22,38.46,4.92,1.4,0.49,247.69,359.52,8.002105972804904,77.23,38.9,4.9,2.57,0.48,80.1,46.96,1,11,-2.0,10,27,11
77.09,16.68,4.78,2.1,0.48,299.46,178.81,5.124548760622735,72.42,14.57,3.94,1.31,0.39,105.15,196.9,2,0,-2.0,1,36,0
79.13,14.29,3.14,1.79,0.32,345.39,169.56,5.593254866354653,77.71,19.7,1.12,4.51,0.12,316.02,356.29,1,0,-5.0,12,36,7
56.96,36.44,4.58,3.09,0.47,118.51,336.01,5.664918357752385,52.88,32.51,4.15,4.59,0.41,83.22,349.99,3,0,7.0,8,47,0
24.85,12.99,5.65,5.3,0.56,236.23,142.57,4.042783694436297,28.89,13.14,4.4,4.61,0.43,251.2,158.48,1,1,5.0,8,11,8
65.97,37.9,3.6,1.36,0.37,157.47,20.37,5.3945991510027875,66.58,32.54,4.69,1.39,0.46,156.0,140.67,1,0,-7.0,10,50,14
38.13,21.42,6.6,3.77,0.65,108.88,188.9,3.426149442158064,35.04,22.9,5.17,3.42,0.5,138.38,171.58,1,0,2.0,5,30,6
43.31,37.61,1.04,1.89,0.09,111.98,359.16,7.940761928177922,43.42,29.67,3.65,0.87,0.38,239.34,268.94,1,8,-2.0,10,35,8
83.7,49.46,8.1,2.42,0.8,259.68,287.93,1.2202458768625248,83.43,48.27,7.38,2.06,0.73,323.59,290.64,1,0,28.0,10,19,4
19.13,31.6,7.81,2.78,0.79,238.43,270.0,1.9339596686590963,21.02,31.19,4.01,2.53,0.41,78.01,310.24,7,8,20.0,19,20,0
94.89,24.43,8.13,1.25,0.81,188.26,156.1,3.9910023803550954,91.49,22.34,2.55,1.13,0.26,304.46,103.16,3,0,15.0,15,25,10
90.97,35.8,2.95,3.46,0.28,235.09,358.35,5.364252044786861,87.71,31.54,1.11,3.09,0.09,67.82,344.11,1,11,-2.0,10,21,18
47.31,16.87,6.3,3.6,0.64,351.09,290.04,5.951436801311092,49.21,22.51,4.59,2.87,0.44,272.91,270.84,3,2,14.0,10,46,5
32.39,17.11,8.65,0.43,0.87,129.73,192.7,3.070146576305438,29.32,17.08,6.79,0.91,0.67,138.64,192.28,1,0,0.0,4,21,1
23.75,21.36,8.01,0.37,0.81,147.91,196.0,6.655892126529695,17.1,21.08,7.98,1.22,0.8,304.61,284.85,2,0,21.0,8,30,0
54.37,30.97,7.11,5.19,0.71,354.52,48.22,1.3884163640637455,53.28,30.11,6.04,5.71,0.6,28.02,58.92,2,3,21.0,6,29,3
68.26,31.3,4.06,3.74,0.41,239.1,107.53,7.206247289678592,61.06,31.0,1.39,2.38,0.14,313.43,302.33,6,5,5.0,7,44,6
87.92,33.69,5.26,1.58,0.52,291.37,4.11,5.767217700069941,93.2,36.01,2.69,3.89,0.26,288.86,352.28,3,11,-2.0,10,20,4
101.38,7.04,6.6,1.22,0.65,47.42,102.06,0.9972462083156824,101.65,8.0,5.93,1.98,0.59,188.14,106.15,0,0,12.0,3,13,1
86.56,36.53,7.21,2.35,0.72,23.41,337.92,5.896439603693063,82.12,32.65,5.85,2.16,0.59,43.41,333.66,2,0,6.0,15,20,0
46.34,33.91,7.72,2.21,0.77,87.26,12.58,8.568552970017748,54.85,34.91,5.63,1.91,0.56,281.84,329.22,3,11,-5.0,10,43,9
52.63,16.31,4.43,0.41,0.43,358.66,49.24,10.05580926628981,47.71,25.08,4.02,2.35,0.42,329.45,289.21,11,0,3.0,10,42,4
30.22,16.48,6.92,2.24,0.69,73.46,175.76,9.78041410166257,39.88,18.01,6.9,1.72,0.69,241.1,212.7,1,11,-5.0,7,28,5
38.71,39.04,2.25,4.49,0.24,222.09,89.4,3.6055512754639865,42.15,40.12,4.41,3.24,0.46,174.12,81.16,0,1,17.0,7,13,5
61.87,25.56,6.97,3.62,0.69,203.06,150.23,1.9902261178067193,62.78,27.33,7.14,4.77,0.71,178.16,143.77,3,0,11.0,1,44,0
65.21,43.83,2.8,0.58,0.28,156.92,79.03,7.786173643067574,72.9,42.61,2.38,1.34,0.23,239.43,83.23,3,1,1.0,10,45,7
71.65,40.89,3.94,2.1,0.38,140.55,9.88,4.597586323278767,72.88,36.46,2.47,3.17,0.24,261.0,7.16,1,0,0.0,2,37,9
76.68,36.0,4.95,1.44,0.49,57.45,354.7,5.3026879976102705,76.19,30.72,0.91,0.88,0.09,220.21,140.7,1,10,-3.0,5,37,11
56.77,43.05,6.53,3.05,0.65,262.15,307.28,1.8439360075664224,56.22,41.29,5.31,4.41,0.51,335.47,301.45,0,0,16.0,5,50,4
35.58,40.85,4.34,3.55,0.42,357.21,357.18,1.7982491484774863,34.74,39.26,2.23,4.55,0.21,21.18,345.57,1,0,5.0,10,30,3
17.62,30.13,3.81,5.17,0.39,66.79,322.45,2.19658826364888,15.63,29.2,4.31,3.79,0.43,63.12,334.92,4,0,6.0,10,13,0
38.3,11.17,6.08,2.11,0.6,36.54,49.1,1.9276151068094487,39.36,9.56,5.14,2.97,0.5,16.7,54.52,9,0,7.0,10,25,8
50.06,11.5,5.99,3.02,0.59,8.97,32.7,3.639258166165187,51.95,8.39,4.92,5.23,0.48,2.75,48.22,10,11,5.0,13,37,0
85.84,23.05,6.69,4.0,0.67,15.88,86.17,2.4229321080046877,83.49,23.64,4.72,2.37,0.47,277.41,101.18,0,1,18.0,10,34,7
118.23,22.85,6.46,1.82,0.65,351.68,23.76,3.369169037017885,117.46,19.57,7.23,2.9,0.71,340.07,18.97,2,1,5.0,5,5,0
85.7,41.05,5.23,2.32,0.53,92.28,333.71,6.800838183635896,78.95,40.22,3.06,1.42,0.3,216.06,251.85,2,0,0.0,10,25,12
84.99,12.51,6.15,5.61,0.61,220.61,147.43,4.036087214122114,85.35,16.53,6.3,1.76,0.62,215.74,162.88,1,0,8.0,10,31,1
47.46,40.75,7.82,1.76,0.78,261.28,295.39,1.1957006314291225,46.87,39.71,6.61,2.22,0.64,339.24,299.41,1,0,27.0,6,44,5
30.1,26.21,4.35,3.44,0.42,106.34,179.09,3.2496769070170646,31.3,29.23,3.03,2.04,0.31,108.85,114.21,3,0,-3.0,15,17,2
31.1,37.65,4.48,3.09,0.44,252.98,6.31,8.264629453278593,24.55,32.61,3.52,3.78,0.33,63.58,11.03,1,0,-2.0,16,18,2
19.1,39.0,2.29,3.23,0.25,113.8,52.29,6.278375586089125,19.58,45.26,4.08,0.98,0.41,98.96,296.6,4,0,9.0,16,18,0
28.81,40.25,5.69,2.15,0.58,273.22,25.36,8.206710668714962,23.8,33.75,4.3,1.41,0.44,257.01,257.98,2,0,0.0,10,20,2
26.69,40.06,6.48,2.84,0.65,104.37,15.11,5.9209543149732236,27.05,34.15,3.95,2.88,0.41,258.63,243.86,2,4,-3.0,8,22,2
59.75,17.7,3.69,5.03,0.37,106.47,192.37,2.3148650068632524,59.0,19.89,3.71,3.17,0.39,135.6,202.42,2,4,4.0,13,45,0
59.04,9.05,7.35,0.71,0.73,288.5,263.91,1.7867568385205637,58.01,10.51,1.77,1.95,0.17,34.94,136.78,3,0,19.0,12,45,16
21.51,38.03,7.67,1.55,0.77,220.29,269.86,1.9955199823604859,22.12,39.93,3.68,3.14,0.37,137.68,291.46,2,0,18.0,10,20,2
36.29,41.1,6.21,2.22,0.62,96.01,19.31,8.175163606925551,34.47,33.13,3.76,0.72,0.39,235.55,238.09,2,0,0.0,5,30,5
49.28,46.37,4.39,1.34,0.45,163.9,35.78,5.8904159445662225,44.29,43.24,2.41,4.75,0.23,222.23,1.19,1,0,7.0,10,35,2
69.63,45.56,2.99,6.23,0.3,311.08,17.91,4.5003999822238026,74.13,45.62,2.52,3.64,0.27,192.92,56.65,1,0,7.0,10,48,0
64.34,42.5,7.03,1.59,0.7,255.9,23.63,8.36469963597019,72.35,44.91,4.44,3.32,0.45,164.95,37.19,2,0,2.0,3,45,2
78.28,32.16,5.29,6.54,0.53,170.5,209.03,1.0235721762533352,79.27,31.9,5.72,3.11,0.56,25.93,341.99,6,3,8.0,5,24,0
49.17,10.73,1.08,3.3,0.1,33.7,344.89,8.927855285565508,56.42,15.94,2.78,1.5,0.28,259.85,132.88,9,11,-2.0,18,41,6
80.93,5.93,7.03,1.22,0.7,293.44,246.03,1.8266088798645455,80.52,7.71,6.54,1.64,0.65,190.31,250.7,2,0,13.0,6,24,3
20.12,12.5,3.18,4.88,0.34,341.21,272.84,2.155574169449987,22.05,11.54,4.48,0.82,0.44,89.93,160.85,1,3,8.0,10,17,0
13.27,11.23,3.54,5.4,0.37,189.12,244.06,1.2030378215168462,12.99,10.06,2.96,2.77,0.28,101.29,215.31,1,0,11.0,7,14,2
26.37,7.35,3.0,0.87,0.3,343.97,153.65,12.155410318043565,38.43,5.83,2.8,2.16,0.26,298.15,250.55,3,0,3.0,20,15,6
114.62,23.64,0.72,0.89,0.06,340.8,324.9,2.706011825546959,112.18,24.81,1.65,0.98,0.17,69.89,130.17,9,0,-1.0,10,1,2
55.63,39.03,3.96,2.12,0.41,143.23,11.32,8.365512536599294,63.26,35.6,2.62,1.28,0.27,236.18,6.96,2,0,-1.0,10,49,14
78.27,36.14,8.82,0.93,0.88,342.95,12.26,1.8040509970618896,76.88,34.99,6.77,1.85,0.67,11.12,20.04,2,0,8.0,10,38,8
92.6,36.47,1.59,4.45,0.18,227.51,83.83,3.900064102037299,96.49,36.19,1.47,4.69,0.15,237.0,11.31,6,0,4.0,9,21,1
98.26,47.86,3.38,4.27,0.36,104.61,49.99,1.395313584826005,99.51,47.24,3.76,3.63,0.39,330.32,42.72,1,0,3.0,4,16,0
80.54,17.57,3.84,5.67,0.38,142.02,200.71,3.5995138560644624,77.96,20.08,3.42,4.53,0.32,119.09,178.63,2,0,3.0,10,25,-2
75.19,17.45,4.69,4.75,0.47,16.97,336.26,0.6824954212300637,75.86,17.32,1.84,3.16,0.2,51.21,229.35,6,0,11.0,25,24,7
46.17,35.98,8.63,3.21,0.86,65.12,253.34,2.7301648301888335,43.44,35.95,5.26,2.61,0.52,108.49,273.7,2,0,46.0,7,42,9
51.9,37.06,5.86,4.45,0.58,192.86,151.61,2.1115160430363766,51.82,39.17,3.65,2.79,0.35,221.49,150.58,7,11,8.0,13,35,9
22.65,28.97,5.76,1.71,0.57,170.38,199.87,2.220090088262185,22.23,31.15,2.47,5.34,0.22,120.84,162.76,6,11,5.0,5,16,11
37.57,29.72,4.99,2.15,0.49,307.64,358.05,2.8417600180170037,36.57,27.06,2.86,6.57,0.28,282.7,301.63,2,0,-3.0,7,31,28
76.01,45.26,6.39,3.86,0.64,259.95,6.56,6.72595718095202,74.57,38.69,4.75,1.91,0.48,278.33,38.97,1,0,10.0,10,44,0
76.48,19.94,4.74,3.84,0.46,325.46,21.49,0.8955445270895261,77.26,19.5,3.48,4.63,0.33,304.23,11.82,9,0,7.0,14,38,3
76.22,38.61,5.95,2.08,0.6,129.03,11.16,4.870657039866384,76.3,33.74,5.09,1.16,0.54,264.44,252.97,1,0,-4.0,4,28,5
83.36,24.98,2.18,2.59,0.22,103.43,253.67,4.259213542427757,87.61,25.26,4.54,0.22,0.45,115.37,164.53,6,4,6.0,10,21,6
79.67,15.21,2.88,2.05,0.28,282.73,158.87,4.730010570812719,75.6,17.62,2.43,3.52,0.24,94.4,176.57,0,0,-3.0,10,33,7
74.91,36.99,0.86,1.85,0.08,237.89,17.35,3.535477336937687,71.55,35.89,3.35,3.6,0.35,66.48,11.28,0,0,-2.0,6,37,7
60.89,38.98,6.59,2.77,0.67,81.28,12.57,3.611343240402385,57.72,37.25,7.51,0.5,0.75,58.11,25.49,0,0,4.0,1,42,0
55.35,38.86,5.92,5.43,0.59,59.32,313.9,3.214545068901663,55.82,35.68,6.04,1.62,0.62,24.45,332.0,2,0,12.0,10,46,1
41.55,25.43,8.27,1.34,0.82,73.79,355.52,5.344847986612908,46.7,26.86,0.77,0.36,0.09,157.93,91.23,6,0,1.0,2,33,0
38.17,45.95,0.54,3.09,0.04,296.3,283.56,5.963899730880789,44.08,46.75,2.52,5.51,0.29,164.62,99.22,4,4,4.0,12,23,6
93.43,37.14,4.81,2.07,0.49,140.07,228.92,1.8600268815261802,92.09,38.43,2.18,5.3,0.22,109.82,332.82,8,4,6.0,15,13,7
79.66,19.78,2.17,1.83,0.21,106.36,207.97,4.177379561399703,78.97,23.9,3.09,4.72,0.3,137.07,235.16,2,0,5.0,2,26,2
75.42,30.79,9.52,1.21,0.96,125.59,93.45,2.9536756761702843,74.51,27.98,8.0,0.58,0.81,93.4,84.27,0,0,34.0,10,48,2
104.65,34.78,3.97,1.29,0.39,277.2,6.02,3.452723562638631,105.87,31.55,4.53,4.57,0.43,303.77,347.39,3,5,3.0,2,8,3
83.18,33.48,7.11,3.56,0.7,94.08,348.65,7.344290299273309,76.37,36.23,2.2,3.15,0.22,94.01,354.62,3,11,3.0,10,25,8
61.41,22.14,8.53,1.61,0.85,306.84,271.6,2.4851559307214517,61.57,24.62,4.75,2.82,0.47,235.96,248.71,1,1,26.0,10,36,4
39.32,20.39,5.08,3.01,0.51,358.78,335.44,5.183840275317132,35.03,17.48,2.2,1.62,0.23,83.43,249.19,8,11,6.0,10,34,5
30.28,34.73,5.76,4.4,0.57,64.63,335.02,5.31715149304588,25.08,33.62,3.28,2.59,0.35,67.83,336.95,2,6,3.0,10,23,7
14.23,17.52,6.05,4.03,0.62,348.01,279.5,3.507149839969771,17.24,19.32,0.73,3.97,0.09,91.38,289.54,4,2,13.0,10,13,0
40.55,34.49,1.03,1.65,0.09,142.17,40.92,2.0218061232472335,42.09,35.8,2.7,1.98,0.26,277.42,307.98,3,0,-1.0,3,33,7
81.7,33.43,4.0,3.33,0.4,151.83,220.2,4.971679796607992,76.96,34.93,2.29,2.65,0.23,146.82,221.85,9,0,5.0,10,25,3
77.6,15.22,6.7,1.5,0.67,84.79,188.62,6.444423946327554,71.85,12.31,3.26,1.27,0.33,83.53,321.04,1,0,0.0,2,33,2
67.4,31.78,6.06,5.92,0.61,33.14,325.27,4.313722290551403,63.39,30.19,4.9,4.71,0.48,81.59,318.73,4,11,9.0,10,35,0
68.9,13.68,4.58,3.41,0.45,15.47,334.89,7.345318236809084,62.41,10.24,1.71,5.29,0.19,294.1,269.54,10,11,3.0,5,40,4
54.68,32.21,6.19,5.36,0.62,125.84,225.64,3.4153330730691582,58.06,31.72,4.74,2.72,0.49,5.49,332.06,3,0,11.0,10,47,1
52.65,19.98,1.99,5.93,0.2,219.06,256.36,1.6007810593582121,51.4,18.98,4.17,3.56,0.42,93.36,217.74,5,4,0.0,10,41,9
32.69,14.75,6.16,3.86,0.6,115.44,204.18,2.4781444671366493,30.85,16.41,4.17,5.67,0.42,135.86,221.75,0,0,10.0,1,32,6
10.12,44.56,4.82,2.18,0.47,273.56,314.79,0.9106591019695575,9.65,43.78,3.72,2.91,0.36,8.07,329.28,0,0,1.0,1,1,0
40.9,15.82,6.32,3.64,0.64,65.68,60.12,5.0649481734762105,37.94,19.93,0.98,5.12,0.08,266.03,157.19,6,1,11.0,10,25,4
56.65,31.96,2.56,1.55,0.26,166.16,308.78,4.724923279800426,57.85,27.39,2.8,1.03,0.28,318.09,215.08,0,0,-5.0,10,49,24
80.57,33.04,4.47,4.14,0.45,196.74,221.58,2.149790687485644,79.07,34.58,2.73,2.45,0.27,138.24,230.01,8,0,7.0,10,25,3
48.0,21.74,3.45,0.32,0.34,313.99,102.08,5.8378506318678625,43.46,25.41,4.03,2.11,0.39,293.28,289.22,5,3,3.0,8,37,6
61.69,10.4,7.33,2.35,0.73,90.11,142.39,1.4013208055259876,62.1,11.74,3.18,3.19,0.3,318.38,131.9,1,0,14.0,7,49,11
94.12,15.23,4.84,4.24,0.46,242.87,173.67,4.870164268276788,98.48,17.4,4.32,5.92,0.42,203.36,149.06,0,0,6.0,5,21,10
104.61,12.74,5.67,3.05,0.58,78.42,56.29,3.752026119312065,108.32,13.3,2.93,1.94,0.29,67.22,31.8,10,7,7.0,10,10,3
84.59,45.61,0.73,5.65,0.04,144.38,123.15,1.5728000508647033,83.08,45.17,0.82,3.97,0.09,83.92,285.03,8,10,0.0,10,25,7
69.71,48.14,6.45,2.33,0.64,280.12,291.21,1.0444615837837148,68.81,47.61,5.75,1.79,0.58,49.77,297.69,2,1,14.0,10,36,1
55.5,40.58,6.19,3.05,0.62,56.96,349.27,3.4433123587615473,52.08,40.18,4.77,4.02,0.47,92.14,3.8,0,1,4.0,10,49,2
55.0,18.55,1.82,3.57,0.17,277.35,183.74,6.5823779897541606,49.94,22.76,1.06,1.14,0.1,79.79,255.0,1,0,-2.0,4,43,4
56.01,32.97,4.65,3.38,0.45,258.3,352.44,4.6523649899808985,54.03,28.76,3.52,1.97,0.36,104.84,104.34,3,11,-4.0,2,41,13
40.99,31.8,3.77,3.71,0.37,146.96,232.04,7.032567098862269,35.48,36.17,2.81,4.25,0.28,133.74,179.63,7,0,2.0,10,32,7
29.06,43.99,7.55,2.43,0.74,281.04,311.31,1.0257680049601858,28.17,43.48,5.82,2.62,0.59,41.02,314.91,1,2,16.0,1,23,3
62.4,18.04,4.58,4.95,0.46,279.14,312.44,2.7534705373400996,59.7,18.58,2.28,2.93,0.22,96.33,343.35,9,11,4.0,5,45,1
43.11,24.25,8.26,0.46,0.83,308.24,273.03,3.611218630877947,44.11,27.72,6.76,1.06,0.67,266.24,261.63,0,2,20.0,4,44,2
30.78,18.29,0.83,1.74,0.08,204.79,227.11,7.515058216674042,32.09,25.69,3.62,2.26,0.36,296.84,297.11,1,11,-3.0,10,25,9
46.77,12.43,6.39,3.33,0.63,261.6,168.83,2.972742841215835,47.21,15.37,3.32,2.44,0.34,227.95,162.87,1,9,6.0,4,31,6
47.47,13.62,5.92,1.75,0.6,83.41,174.38,8.47764707923136,55.15,17.21,5.64,1.88,0.56,260.94,198.59,1,11,-4.0,10,43,5
51.92,34.8,6.24,1.05,0.63,292.78,19.48,7.676724561946975,59.57,34.16,2.48,4.59,0.25,277.12,18.7,3,0,-1.0,9,44,4
33.88,17.86,1.43,0.75,0.14,348.42,249.8,6.776577307166207,32.74,24.54,4.48,1.7,0.44,270.21,256.89,0,8,-3.0,26,27,8
64.64,42.08,0.77,0.31,0.08,178.49,91.15,9.490273968648111,64.02,32.61,2.7,0.87,0.28,114.46,114.71,4,7,-3.0,7,48,5
69.54,36.78,4.07,1.05,0.4,153.55,355.46,3.764943558673889,68.96,33.06,4.83,1.61,0.5,203.02,246.37,1,0,-6.0,10,34,19
94.89,34.63,3.74,2.71,0.39,258.23,131.52,4.734479908078605,95.26,39.35,2.45,6.07,0.22,207.16,148.31,6,11,7.0,10,21,2
107.44,37.64,3.72,3.28,0.38,127.63,101.86,1.9944924166313596,108.88,39.02,2.36,3.01,0.22,237.74,162.88,7,5,4.0,5,5,1
